resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
unbound,unsigned,test.test-unsigned.example,cold,668099,0,False,1788804308.5852103,
unbound,unsigned,test.test-unsigned.example,cold,601001,0,False,1788804308.5858698,
unbound,unsigned,test.test-unsigned.example,cold,584340,0,False,1788804308.586509,
unbound,unsigned,test.test-unsigned.example,cold,700983,0,False,1788804308.587271,
unbound,unsigned,test.test-unsigned.example,cold,689563,0,False,1788804308.588017,
unbound,unsigned,test.test-unsigned.example,cold,609202,0,False,1788804308.5886767,
unbound,unsigned,test.test-unsigned.example,cold,812216,0,False,1788804308.5895443,
unbound,unsigned,test.test-unsigned.example,cold,685143,0,False,1788804308.5902863,
unbound,unsigned,test.test-unsigned.example,cold,794013,0,False,1788804308.5911384,
unbound,unsigned,test.test-unsigned.example,cold,678871,0,False,1788804308.5919452,
unbound,unsigned,test.test-unsigned.example,cold,655122,0,False,1788804308.592647,
unbound,unsigned,test.test-unsigned.example,cold,640826,0,False,1788804308.593346,
unbound,unsigned,test.test-unsigned.example,cold,774529,0,False,1788804308.5941722,
unbound,unsigned,test.test-unsigned.example,cold,732088,0,False,1788804308.5949616,
unbound,unsigned,test.test-unsigned.example,cold,616278,0,False,1788804308.5956395,
unbound,unsigned,test.test-unsigned.example,cold,807457,0,False,1788804308.596498,
unbound,unsigned,test.test-unsigned.example,cold,741388,0,False,1788804308.597301,
unbound,unsigned,test.test-unsigned.example,cold,764978,0,False,1788804308.5981321,
unbound,unsigned,test.test-unsigned.example,cold,764832,0,False,1788804308.598957,
unbound,unsigned,test.test-unsigned.example,cold,716587,0,False,1788804308.5997314,
unbound,unsigned,test.test-unsigned.example,cold,618654,0,False,1788804308.6003911,
unbound,unsigned,test.test-unsigned.example,cold,728009,0,False,1788804308.6011581,
unbound,unsigned,test.test-unsigned.example,cold,512832,0,False,1788804308.6017272,
unbound,unsigned,test.test-unsigned.example,cold,523721,0,False,1788804308.6022942,
unbound,unsigned,test.test-unsigned.example,cold,577757,0,False,1788804308.6029224,
unbound,unsigned,test.test-unsigned.example,cold,528896,0,False,1788804308.6034904,
unbound,unsigned,test.test-unsigned.example,cold,643466,0,False,1788804308.604174,
