resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
unbound,nsec3,nonexistent.test-nsec3.example,cold,5558755,3,True,1788804298.898353,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4594442,3,True,1788804298.9030323,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4481556,3,True,1788804298.907616,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3645092,3,True,1788804298.911337,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4336356,3,True,1788804298.9157622,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4717221,3,True,1788804298.9205554,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3887441,3,True,1788804298.9245968,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6329924,3,True,1788804298.931008,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4687984,3,True,1788804298.93578,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5319312,3,True,1788804298.9411757,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4530759,3,True,1788804298.9457955,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5331401,3,True,1788804298.9512281,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5555700,3,True,1788804298.9568696,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4364562,3,True,1788804298.9613204,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5950760,3,True,1788804298.9673562,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6411301,3,True,1788804298.973851,
unbound,nsec3,nonexistent.test-nsec3.example,cold,11935537,3,True,1788804298.9863107,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6615034,3,True,1788804298.9930668,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6522194,3,True,1788804298.9997282,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5803169,3,True,1788804299.0056143,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5048778,3,True,1788804299.0107546,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7138559,3,True,1788804299.0180104,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5703773,3,True,1788804299.023823,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6524761,3,True,1788804299.0304446,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7573281,3,True,1788804299.038129,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4685931,3,True,1788804299.0428822,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4519207,3,True,1788804299.0474885,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4396782,3,True,1788804299.0519743,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4603742,3,True,1788804299.056661,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4187576,3,True,1788804299.0609097,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4227788,3,True,1788804299.0652134,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4607766,3,True,1788804299.069911,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5456430,3,True,1788804299.0754626,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4202804,3,True,1788804299.079767,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3849183,3,True,1788804299.0837007,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7025869,3,True,1788804299.0907886,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4912012,3,True,1788804299.0957918,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4156321,3,True,1788804299.1000392,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4695721,3,True,1788804299.1048038,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7180409,3,True,1788804299.112079,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5958061,3,True,1788804299.1181502,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5695232,3,True,1788804299.1239538,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5474370,3,True,1788804299.1296098,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4823696,3,True,1788804299.1345277,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4847989,3,True,1788804299.1394708,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5739793,3,True,1788804299.1455116,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4555839,3,True,1788804299.1502836,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4289800,3,True,1788804299.1546433,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4049621,3,True,1788804299.1587632,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4438071,3,True,1788804299.163285,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3948230,3,True,1788804299.1673298,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4838511,3,True,1788804299.1722548,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4038689,3,True,1788804299.1763783,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4077390,3,True,1788804299.180523,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4054831,3,True,1788804299.1846564,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4326965,3,True,1788804299.1890569,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6035105,3,True,1788804299.195179,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5715401,3,True,1788804299.2009966,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5340403,3,True,1788804299.2064176,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6298129,3,True,1788804299.2128294,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9399674,3,True,1788804299.222324,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5531242,3,True,1788804299.228103,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4663886,3,True,1788804299.2328498,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4679239,3,True,1788804299.237615,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5059450,3,True,1788804299.2429488,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3677242,3,True,1788804299.2467258,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5185073,3,True,1788804299.2520242,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4171280,3,True,1788804299.2563171,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3693959,3,True,1788804299.260104,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5116332,3,True,1788804299.265305,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5030869,3,True,1788804299.2704084,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5476274,3,True,1788804299.275981,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5100214,3,True,1788804299.2811754,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5300116,3,True,1788804299.2865596,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4438146,3,True,1788804299.2910967,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5150175,3,True,1788804299.29635,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4401986,3,True,1788804299.3008337,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4949501,3,True,1788804299.305855,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5479208,3,True,1788804299.311528,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4118275,3,True,1788804299.3157556,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4015390,3,True,1788804299.3198528,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5301733,3,True,1788804299.3252363,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4353519,3,True,1788804299.3299181,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4864747,3,True,1788804299.334868,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3437946,3,True,1788804299.3383768,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5162324,3,True,1788804299.3436146,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3931677,3,True,1788804299.3476374,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5351881,3,True,1788804299.3530967,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4953158,3,True,1788804299.3581502,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6220736,3,True,1788804299.3644445,
unbound,nsec3,nonexistent.test-nsec3.example,cold,10969528,3,True,1788804299.375557,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9197920,3,True,1788804299.384924,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3902919,3,True,1788804299.3889034,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4979695,3,True,1788804299.393955,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5529361,3,True,1788804299.3995512,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4282014,3,True,1788804299.4039042,
