resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
bind,unsigned,test.test-unsigned.example,cold,10291764,2,False,1788804173.5639706,
bind,unsigned,test.test-unsigned.example,cold,5758939,2,False,1788804173.5698247,
bind,unsigned,test.test-unsigned.example,cold,7049497,2,False,1788804173.5769608,
bind,unsigned,test.test-unsigned.example,cold,6571988,2,False,1788804173.5836546,
bind,unsigned,test.test-unsigned.example,cold,6219567,2,False,1788804173.5901146,
bind,unsigned,test.test-unsigned.example,cold,7508236,2,False,1788804173.597725,
bind,unsigned,test.test-unsigned.example,cold,13205175,2,False,1788804173.6110368,
bind,unsigned,test.test-unsigned.example,cold,6225114,2,False,1788804173.617384,
bind,unsigned,test.test-unsigned.example,cold,10013281,2,False,1788804173.627505,
bind,unsigned,test.test-unsigned.example,cold,6001394,2,False,1788804173.6336076,
bind,unsigned,test.test-unsigned.example,cold,9320874,2,False,1788804173.6431165,
bind,unsigned,test.test-unsigned.example,cold,6099003,2,False,1788804173.6493208,
bind,unsigned,test.test-unsigned.example,cold,5382506,2,False,1788804173.6548104,
bind,unsigned,test.test-unsigned.example,cold,8182763,2,False,1788804173.6630974,
bind,unsigned,test.test-unsigned.example,cold,5112757,2,False,1788804173.6683447,
bind,unsigned,test.test-unsigned.example,cold,8909194,2,False,1788804173.6773572,
bind,unsigned,test.test-unsigned.example,cold,7202765,2,False,1788804173.6846557,
bind,unsigned,test.test-unsigned.example,cold,6662719,2,False,1788804173.691421,
bind,unsigned,test.test-unsigned.example,cold,7715797,2,False,1788804173.6992354,
bind,unsigned,test.test-unsigned.example,cold,6481866,2,False,1788804173.7058198,
bind,unsigned,test.test-unsigned.example,cold,7595962,2,False,1788804173.7135384,
bind,unsigned,test.test-unsigned.example,cold,8336268,2,False,1788804173.7219858,
bind,unsigned,test.test-unsigned.example,cold,9854912,2,False,1788804173.7319446,
bind,unsigned,test.test-unsigned.example,cold,7227895,2,False,1788804173.739328,
bind,unsigned,test.test-unsigned.example,cold,7562227,2,False,1788804173.7470312,
bind,unsigned,test.test-unsigned.example,cold,5613891,2,False,1788804173.7527566,
bind,unsigned,test.test-unsigned.example,cold,8178309,2,False,1788804173.7610533,
bind,unsigned,test.test-unsigned.example,cold,5139571,2,False,1788804173.766281,
bind,unsigned,test.test-unsigned.example,cold,6116435,2,False,1788804173.7725847,
bind,unsigned,test.test-unsigned.example,cold,9734761,2,False,1788804173.7824795,
bind,unsigned,test.test-unsigned.example,cold,5747084,2,False,1788804173.7883651,
bind,unsigned,test.test-unsigned.example,cold,5659228,2,False,1788804173.794178,
bind,unsigned,test.test-unsigned.example,cold,6803813,2,False,1788804173.8010852,
bind,unsigned,test.test-unsigned.example,cold,6712009,2,False,1788804173.8079078,
bind,unsigned,test.test-unsigned.example,cold,8946753,2,False,1788804173.8169699,
bind,unsigned,test.test-unsigned.example,cold,6744090,2,False,1788804173.8238168,
bind,unsigned,test.test-unsigned.example,cold,5608401,2,False,1788804173.8295321,
bind,unsigned,test.test-unsigned.example,cold,5976206,2,False,1788804173.8356051,
bind,unsigned,test.test-unsigned.example,cold,6760173,2,False,1788804173.84246,
bind,unsigned,test.test-unsigned.example,cold,14278146,2,False,1788804173.8568463,
bind,unsigned,test.test-unsigned.example,cold,13644725,2,False,1788804173.8705823,
bind,unsigned,test.test-unsigned.example,cold,7181852,2,False,1788804173.877895,
bind,unsigned,test.test-unsigned.example,cold,6284736,2,False,1788804173.8842819,
bind,unsigned,test.test-unsigned.example,cold,12061652,2,False,1788804173.8964398,
bind,unsigned,test.test-unsigned.example,cold,5921281,2,False,1788804173.90267,
bind,unsigned,test.test-unsigned.example,cold,6635536,2,False,1788804173.9094152,
bind,unsigned,test.test-unsigned.example,cold,6180638,2,False,1788804173.9157064,
bind,unsigned,test.test-unsigned.example,cold,14237190,2,False,1788804173.930057,
bind,unsigned,test.test-unsigned.example,cold,5632264,2,False,1788804173.9358108,
bind,unsigned,test.test-unsigned.example,cold,5540876,2,False,1788804173.941443,
bind,unsigned,test.test-unsigned.example,cold,7858659,2,False,1788804173.9494183,
bind,unsigned,test.test-unsigned.example,cold,7673651,2,False,1788804173.9571931,
