cache_set,mutual_info_bits,snr
75072,0.6382763652190806,0.5197994579362
88768,0.637949967582373,0.6834974356885445
40960,0.6379492547265025,0.45307824660726076
34944,0.6379059274124732,0.20767381623311532
121344,0.637711329628057,0.20889345355276615
25408,0.637675810949349,0.5452929981384919
125056,0.637222780917459,0.4309050650690711
43648,0.6370941977982728,0.639232551291259
107136,0.6370151018114665,0.6179408657614655
113408,0.636956665080147,0.6584778403518712
115904,0.6366101505751031,0.2572321897926743
117952,0.6365590488287018,0.42988124356738583
116224,0.6364843883760474,0.7313278641224181
97536,0.6364186494404612,0.7418090077344778
121216,0.6361986723263169,0.48553351315882937
107264,0.6356553095594926,0.5078694936687245
89728,0.6353876445491955,0.4464627743445054
57920,0.6350430467884083,0.5757622024291489
20096,0.6348111549773932,0.21076794276576652
128192,0.6347287638844631,0.37433113755262387
118464,0.6342717469456391,0.5216138178995083
85504,0.6342056883707238,0.5356535320571993
51328,0.6340887142901188,0.6095882272494562
94400,0.6326639342674529,0.3695759737950921
91776,0.6324336573246485,0.6170072546109694
87808,0.6323425845946153,0.7092768050875461
90048,0.6315751079269798,0.4124486859870668
71552,0.6315463329717703,0.45941739711975443
90496,0.6311888723997646,0.4548526333374917
74112,0.6302577250911501,0.644989172655913
77568,0.6291618035585825,0.4727003864027503
56256,0.6290159293655363,0.4836900649490445
39808,0.6289810632583561,0.5825121129515768
92160,0.6289075052712375,0.5187218899825707
124544,0.6286375764525797,0.25576575414716446
117568,0.6285172597241865,0.5002780800029051
19712,0.6282576879804767,0.5574342714494226
27904,0.628183360412791,0.33822175945063554
108992,0.6281246082870466,0.4161031265334502
105664,0.6280415127247229,0.5461498261009408
43840,0.6278029793665328,0.4205834150291614
97792,0.6275241081903858,0.16499008497784357
85248,0.6273997920675944,0.5161085194829409
51840,0.6270164502789886,0.5250562964765139
109760,0.6269212935552655,0.39885361479075365
119168,0.6269071483256601,0.4639911002974909
33920,0.6268418993595947,0.4780788914977244
88256,0.6263637320264145,0.4751658549675848
110848,0.625942244216049,0.58250762332411
70400,0.6253446910959296,0.3796703009249107
110336,0.6251374197519123,0.4676870796496702
103104,0.6250539571117866,0.35956537406321787
109312,0.6249349952586285,0.39988601928689527
129216,0.6248616476127727,0.49614307459747437
76416,0.6246012090081515,0.3367571324953753
65984,0.6244929216076698,0.5939483921157489
100928,0.6242442300143562,0.3025812436995575
104896,0.6238856273433614,0.5779575539748945
89280,0.6237643585894436,0.6068478771277123
111360,0.6236827076604463,0.44281123271338274
40064,0.6236288915558478,0.2601093023008766
89792,0.6235739765833641,0.45514853965774205
91904,0.6235525242287898,0.6576987959172078
72384,0.6235049442086411,0.7696398940061494
98816,0.6231376249511725,0.35665790358737987
27776,0.6230631385725031,0.5036236947266913
45568,0.6230430607939061,1.3684252296224113
91200,0.6228659820456991,0.6501580803035228
130944,0.6225199723197097,0.3118203260139234
31360,0.6219901987014095,0.3608684932879373
112512,0.6216331313727806,0.5271812567606498
51392,0.6215521874466983,0.6015326212660634
49408,0.6214629637101244,0.40222308331734236
65472,0.6212066172321891,0.4706182616502938
105472,0.6211288604532309,0.4952906461986759
54912,0.6209279079570926,0.3024917772497177
121600,0.6209175696475785,0.42681622230112615
98688,0.6204543670038684,0.45836912339596464
96896,0.6204149335706174,0.5627156774313739
109952,0.6203456639835874,0.43854965572594096
103872,0.6201532360326497,0.40711978882711164
75392,0.6196633448809604,0.5722654729650228
114304,0.6196003837329255,0.36863292714645013
96576,0.6191742489801454,0.5788614523627823
52992,0.6188399954802528,0.5011283331952044
51584,0.6185663900549694,0.5391697098721967
72256,0.618185085165433,0.4381810885597685
45312,0.6177768722124752,0.4281395002943192
52416,0.6177387435639135,0.7764219843385581
53504,0.6176944628057434,0.3981595754663539
40768,0.6176756160004069,0.5341586075694678
45376,0.6175790984803632,0.3492213048020508
112320,0.6174779608035205,0.5163507249435537
124864,0.6174040883052823,0.3945776191846683
50240,0.6173073594116928,0.36669210569141303
130496,0.6172482809677788,0.3623510252909864
71168,0.6172403122311324,0.5885012118258642
108672,0.617209631328102,0.46684057074889995
101056,0.6166820637848839,0.44431835895036415
105984,0.6166697224142972,0.4288769068700779
103360,0.6165155212396503,0.6477802661810921
31680,0.616251281451571,0.363897127623901
54656,0.6161682672769204,0.4960505967028673
62272,0.6159338763923384,0.37526814739841524
107712,0.6155212576879714,0.32626409992529287
73536,0.615394593829583,0.35577238232859176
83840,0.6151568452084891,0.5426688950484796
111616,0.6150637446398697,0.4542345480404915
37888,0.6149229873909854,0.6885259210095901
61248,0.6144644570997563,0.28202624615593164
61952,0.6141711589383692,0.6749783731831207
55488,0.6140845793709585,0.5026784977602229
